No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,time 1,time 2 ,delay 1,delay 2,jiter
25336,604.143757,192.168.43.125,74.125.68.94,TCP,66,[TCP Dup ACK 19063#3] 49244  >  443 [ACK] Seq=1521 Ack=4391 Win=65024 Len=0 SLE=4430 SRE=4633,,,,,,,,,,604.335817,604.143757,0.19206,603.951697,603.759637
25337,604.335817,74.125.68.94,192.168.43.125,TCP,93,"[TCP Retransmission] 443  >  49244 [PSH, ACK] Seq=4594 Ack=1521 Win=69888 Len=39",,,,,,,,,,604.335894,604.335817,7.7E-05,604.33574,604.335663
25338,604.335894,192.168.43.125,74.125.68.94,TCP,74,[TCP Dup ACK 19063#4] 49244  >  443 [ACK] Seq=1521 Ack=4391 Win=65024 Len=0 SLE=4594 SRE=4633 SLE=4430 SRE=4633,,,,,,,,,,604.40853,604.335894,0.072636,604.263258,604.190622
25339,604.40853,74.125.68.94,192.168.43.125,TCP,93,"[TCP Retransmission] 443  >  49244 [PSH, ACK] Seq=4391 Ack=1521 Win=69888 Len=39",,,,,,,,,,604.408647,604.40853,0.000117,604.408413,604.408296
25340,604.408647,192.168.43.125,74.125.68.94,TCP,54,49244  >  443 [ACK] Seq=1521 Ack=4633 Win=66048 Len=0,,,,,,,,,,604.410883,604.408647,0.002236,604.406411,604.404175
25342,604.410883,192.168.43.125,74.125.68.94,TLSv1.3,93,Application Data,,,,,,,,,,604.410951,604.410883,6.8E-05,604.410815,604.410747
25343,604.410951,192.168.43.125,74.125.68.94,TLSv1.3,89,Application Data,,,,,,,,,,604.434787,604.410951,0.023836,604.387115,604.363279
25344,604.434787,192.168.43.125,74.125.68.188,TCP,55,[TCP Keep-Alive] 49171  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,,,,,,,,,,604.710881,604.434787,0.276094,604.158693,603.882599
25354,604.710881,192.168.43.125,74.125.68.94,TCP,128,"[TCP Retransmission] 49244  >  443 [PSH, ACK] Seq=1521 Ack=4633 Win=66048 Len=74",,,,,,,,,,604.786497,604.710881,0.075616,604.635265,604.559649
25357,604.786497,74.125.68.94,192.168.43.125,TCP,66,443  >  49244 [ACK] Seq=4633 Ack=1595 Win=69888 Len=0 SLE=1521 SRE=1595,,,,,,,,,,616.451319,604.786497,11.664822,593.121675,581.456853
25371,616.451319,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49241  >  443 [ACK] Seq=1262 Ack=3868 Win=65280 Len=1,,,,,,,,,,616.544823,616.451319,0.093504,616.357815,616.264311
25372,616.544823,103.208.137.6,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49241 [ACK] Seq=3868 Ack=1263 Win=64128 Len=0 SLE=1262 SRE=1263,,,,,,,,,,620.781466,616.544823,4.236643,612.30818,608.071537
25376,620.781466,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49239  >  443 [ACK] Seq=2921 Ack=33568 Win=65792 Len=1,,,,,,,,,,620.868024,620.781466,0.086558,620.694908,620.60835
25377,620.868024,103.208.137.6,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49239 [ACK] Seq=33568 Ack=2922 Win=64128 Len=0 SLE=2921 SRE=2922,,,,,,,,,,622.489446,620.868024,1.621422,619.246602,617.62518
25379,622.489446,192.168.43.125,216.239.32.116,TCP,55,[TCP Keep-Alive] 49245  >  443 [ACK] Seq=1668 Ack=4984 Win=66048 Len=1,,,,,,,,,,635.562871,622.489446,13.073425,609.416021,596.342596
25384,635.562871,192.168.43.125,74.125.24.139,TCP,55,[TCP Keep-Alive] 49246  >  443 [ACK] Seq=1075 Ack=6384 Win=66048 Len=1,,,,,,,,,,635.652323,635.562871,0.089452,635.473419,635.383967
25385,635.652323,74.125.24.139,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49246 [ACK] Seq=6384 Ack=1076 Win=67840 Len=0 SLE=1075 SRE=1076,,,,,,,,,,641.801202,635.652323,6.148879,629.503444,623.354565
25401,641.801202,192.168.43.125,172.217.194.155,TCP,55,[TCP Keep-Alive] 49238  >  443 [ACK] Seq=2274 Ack=4262 Win=66048 Len=1,,,,,,,,,,641.894363,641.801202,0.093161,641.708041,641.61488
25402,641.894363,172.217.194.155,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49238 [ACK] Seq=4262 Ack=2275 Win=72192 Len=0 SLE=2274 SRE=2275,,,,,,,,,,649.434432,641.894363,7.540069,634.354294,626.814225
25410,649.434432,192.168.43.125,74.125.68.188,TCP,55,[TCP Keep-Alive] 49171  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,,,,,,,,,,649.51434,649.434432,0.079908,649.354524,649.274616
25411,649.51434,74.125.68.188,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 5228  >  49171 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2,,,,,,,,,,649.791509,649.51434,0.277169,649.237171,648.960002
25412,649.791509,192.168.43.125,74.125.68.94,TCP,55,[TCP Keep-Alive] 49244  >  443 [ACK] Seq=1594 Ack=4633 Win=66048 Len=1,,,,,,,,,,655.853433,649.791509,6.061924,643.729585,637.667661
25436,655.853433,172.217.194.155,192.168.43.125,TCP,54,"[TCP Previous segment not captured] 443  >  49238 [FIN, ACK] Seq=4318 Ack=2275 Win=72192 Len=0",,,,,,,,,,655.85356,655.853433,0.000127,655.853306,655.853179
25437,655.85356,192.168.43.125,172.217.194.155,TCP,54,[TCP Dup ACK 14151#2] 49238  >  443 [ACK] Seq=2275 Ack=4262 Win=66048 Len=0,,,,,,,,,,655.853645,655.85356,8.5E-05,655.853475,655.85339
25438,655.853645,172.217.194.155,192.168.43.125,TLSv1.3,110,"[TCP Fast Retransmission] , Application Data",,,,,,,,,,655.8537,655.853645,5.5E-05,655.85359,655.853535
25439,655.8537,192.168.43.125,172.217.194.155,TCP,54,49238  >  443 [ACK] Seq=2275 Ack=4319 Win=66048 Len=0,,,,,,,,,,655.85405,655.8537,0.00035,655.85335,655.853
25440,655.85405,192.168.43.125,172.217.194.155,TCP,54,"49238  >  443 [FIN, ACK] Seq=2275 Ack=4319 Win=66048 Len=0",,,,,,,,,,655.927915,655.85405,0.073865,655.780185,655.70632
25441,655.927915,172.217.194.155,192.168.43.125,TCP,54,443  >  49238 [ACK] Seq=4319 Ack=2276 Win=72192 Len=0,,,,,,,,,,661.543926,655.927915,5.616011,650.311904,644.695893
25448,661.543926,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49241  >  443 [ACK] Seq=1262 Ack=3868 Win=65280 Len=1,,,,,,,,,,661.660908,661.543926,0.116982,661.426944,661.309962
25449,661.660908,103.208.137.6,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49241 [ACK] Seq=3868 Ack=1263 Win=64128 Len=0 SLE=1262 SRE=1263,,,,,,,,,,665.874086,661.660908,4.213178,657.44773,653.234552
25452,665.874086,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49239  >  443 [ACK] Seq=2921 Ack=33568 Win=65792 Len=1,,,,,,,,,,667.494091,665.874086,1.620005,664.254081,662.634076
25453,667.494091,192.168.43.125,216.239.32.116,TCP,55,[TCP Keep-Alive] 49245  >  443 [ACK] Seq=1668 Ack=4984 Win=66048 Len=1,,,,,,,,,,667.564458,667.494091,0.070367,667.423724,667.353357
25454,667.564458,216.239.32.116,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49245 [ACK] Seq=4984 Ack=1669 Win=68864 Len=0 SLE=1668 SRE=1669,,,,,,,,,,680.653624,667.564458,13.089166,654.475292,641.386126
25467,680.653624,192.168.43.125,74.125.24.139,TCP,55,[TCP Keep-Alive] 49246  >  443 [ACK] Seq=1075 Ack=6384 Win=66048 Len=1,,,,,,,,,,694.514063,680.653624,13.860439,666.793185,652.932746
25500,694.514063,192.168.43.125,74.125.68.188,TCP,55,[TCP Keep-Alive] 49171  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,,,,,,,,,,694.584471,694.514063,0.070408,694.443655,694.373247
25501,694.584471,74.125.68.188,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 5228  >  49171 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2,,,,,,,,,,694.794129,694.584471,0.209658,,
25502,694.794129,192.168.43.125,74.125.68.94,TCP,55,[TCP Keep-Alive] 49244  >  443 [ACK] Seq=1594 Ack=4633 Win=66048 Len=1,,,,,,,,,,,total nilai,689.029891,total jiter,298076.4931
,,,,,,,,,,,,,,,,,rata2 nilai,0.026919436,rata2 jiter,11.64543261
